new_facility;name;region;unit_size;capacity;new_facility_order;amOrderValues_popTravelTime15min;amOrderComputed;amTravelTimeMax;amPopTravelTimeMax;amPopOrigTravelTimeMax;amCorrPopTime;amTravelTimeCatchment;amPopCatchmentTotal;amCapacityRealised;amCapacityResidual;amPopCatchmentDiff;amPopTotal;amPopTotalNotOnBarrier;amPopTotalOnBarrier;amPopResidualBefore;amPopResidualAfter;Segment;LONGITUDE2;LATITUDE3
FALSE;İZMİR KARABAĞLAR 22 NOLU ASM ;IZMIR;2;5000;;92383;37;15;59303;92383;0.946;6;5043;5000;0;43;4384900;4366932;17968;3959432;3954432;Existing;27,131622;38,374352
FALSE;İZMİR KARABAĞLAR 10 NOLU ASM ;IZMIR;10;25000;;65481;51;15;59284;65481;0.79;9;25427;25000;0;427;4384900;4366932;17968;3836932;3811932;Existing;27,108647;38,372308
FALSE;İZMİR KARABAĞLAR 6 NOLU ASM ;IZMIR;6;15000;;60885;55;15;15521;60885;0.956;15;15521;15000;0;521;4384900;4366932;17968;3774432;3759432;Existing;27,11833;38,371663
FALSE;İZMİR KARABAĞLAR 7 NOLU ASM ;IZMIR;3;7500;;40445;91;15;32312;40445;0.812;9;9867;7500;0;2367;4384900;4366932;17968;3426033;3418533;Existing;27,096108;38,368885
FALSE;İZMİR KARABAĞLAR 1 NOLU ASM ;IZMIR;12;30000;;109315;25;15;99315;109315;0.973;9;34224;30000;0;4224;4384900;4366932;17968;4111932;4081932;Existing;27,125952;38,368483
FALSE;İZMİR KARABAĞLAR 29 NOLU ASM ;IZMIR;4;10000;;170596;14;15;164073;170596;0.948;3;12876;10000;0;2876;4384900;4366932;17968;4246932;4236932;Existing;27,132477;38,368185
FALSE;İZMİR KARABAĞLAR 35 NOLU ASM ;IZMIR;4;10000;;86617;40;15;46858;86617;0.952;8;11883;10000;0;1883;4384900;4366932;17968;3941932;3931932;Existing;27,12475004;38,36191309
FALSE;İZMİR KARABAĞLAR 12 NOLU ASM ;IZMIR;3;7500;;92362;38;15;92362;92362;0.492;4;11110;7500;0;3610;4384900;4366932;17968;3954432;3946932;Existing;27,100553;38,361664
FALSE;İZMİR KARABAĞLAR 8 NOLU ASM ;IZMIR;2;5000;;33993;107;15;27503;33993;0.051;3;5116;5000;0;116;4384900;4366932;17968;3267742;3262742;Existing;27,090275;38,360553
FALSE;İZMİR KARABAĞLAR 26 NOLU ASM ;IZMIR;2;5000;;6647;288;15;6647;6647;0.344;12;5433;5000;0;433;4384900;4366932;17968;2360452;2355452;Existing;27,081383;38,354594
FALSE;İZMİR KARABAĞLAR 11 NOLU ASM ;IZMIR;2;5000;;60028;56;15;53303;60028;0.697;3;5946;5000;0;946;4384900;4366932;17968;3759432;3754432;Existing;27,099594;38,352233
FALSE;İZMİR KARŞIYAKA KATİP ÇELEBİ ÜNİVERSİTESİ 17 NOLU EĞİTİM AİLE SAĞLIĞI MERKEZİ;IZMIR;1;2500;;22695;157;15;16232;22695;0.748;5;3073;2500;0;573;4384900;4366932;17968;2910791;2908291;Existing;27,09548;38,495483
FALSE;İZMİR KARŞIYAKA 9 NOLU ASM ;IZMIR;5;12500;;18592;190;15;14773;18592;0.54;13;13422;12500;0;922;4384900;4366932;17968;2732908;2720408;Existing;27,108331;38,494164
FALSE;İZMİR KARŞIYAKA 2 NOLU ASM ;IZMIR;7;17500;;37111;100;15;13129;37111;0.965;15;13129;13129;4371;0;4384900;4366932;17968;3356565;3343436;Existing;27,096939;38,481383
FALSE;İZMİR KARŞIYAKA 18 NOLU ASM ;IZMIR;2;5000;;46907;75;15;12308;46907;0.953;11;5761;5000;0;761;4384900;4366932;17968;3584432;3579432;Existing;27,09837961;38,47722883
FALSE;İZMİR KARŞIYAKA 10 NOLU ASM ;IZMIR;3;7500;;51491;66;15;26240;51491;0.955;9;8005;7500;0;505;4384900;4366932;17968;3666932;3659432;Existing;27,11;38,476944
FALSE;İZMİR KARŞIYAKA 27 NOLU ASM ;IZMIR;3;7500;;54919;59;15;54919;54919;0.993;6;9003;7500;0;1503;4384900;4366932;17968;3734432;3726932;Existing;27,10636404;38,47339157
FALSE;İZMİR KARŞIYAKA 16 NOLU ASM ;IZMIR;5;12500;;48364;73;15;20039;48364;0.956;13;12981;12500;0;481;4384900;4366932;17968;3606932;3594432;Existing;27,092777;38,472269
FALSE;İZMİR KARŞIYAKA 7 NOLU ASM ;IZMIR;7;17500;;45566;79;15;10898;45566;0.852;15;10898;10898;6602;0;4384900;4366932;17968;3539432;3528534;Existing;27,089333;38,472185
FALSE;İZMİR KARŞIYAKA 8 NOLU ASM ;IZMIR;7;17500;;51631;65;15;29493;51631;0.976;13;20081;17500;0;2581;4384900;4366932;17968;3684432;3666932;Existing;27,098608;38,470274
FALSE;İZMİR KARŞIYAKA 22 NOLU ASM ;IZMIR;7;17500;;54298;60;15;46798;54298;0.985;10;17969;17500;0;469;4384900;4366932;17968;3726932;3709432;Existing;27,105417;38,469938
FALSE;İZMİR KARŞIYAKA 21 NOLU ASM ;IZMIR;4;10000;;48902;72;15;17365;48902;0.984;12;10792;10000;0;792;4384900;4366932;17968;3616932;3606932;Existing;27,118608;38,466639
FALSE;İZMİR KARŞIYAKA 12 NOLU ASM ;IZMIR;2;5000;;50540;68;15;21382;50540;0.986;8;5095;5000;0;95;4384900;4366932;17968;3641932;3636932;Existing;27,106714;38,465169
FALSE;İZMİR KARŞIYAKA 20 NOLU ASM ;IZMIR;2;5000;;49273;71;15;19946;49273;0.975;8;5966;5000;0;966;4384900;4366932;17968;3621932;3616932;Existing;27,111942;38,464719
FALSE;İZMİR KARŞIYAKA 24 NOLU ASM ;IZMIR;3;7500;;45368;81;15;4940;45368;0.865;15;4940;4940;2560;0;4384900;4366932;17968;3511034;3506094;Existing;27,116203;38,463242
FALSE;İZMİR KARŞIYAKA 25 NOLU ASM ;IZMIR;4;10000;;47594;74;15;14540;47594;0.965;13;10804;10000;0;804;4384900;4366932;17968;3594432;3584432;Existing;27,106664;38,461942
FALSE;İZMİR KARŞIYAKA 13 NOLU ASM ;IZMIR;3;7500;;42555;86;15;4822;42555;0.868;15;4822;4822;2678;0;4384900;4366932;17968;3463594;3458772;Existing;27,108056;38,459167
FALSE;İZMİR KEMALPAŞA 11 NOLU ASM ;IZMIR;1;2500;;6773;286;15;6773;6773;0.934;9;2875;2500;0;375;4384900;4366932;17968;2369674;2367174;Existing;27,448505;38,459186
FALSE;İZMİR KEMALPAŞA 10 NOLU ASM ;IZMIR;1;2500;;1239;353;15;1239;1239;-0.111;15;1239;1239;1261;0;4384900;4366932;17968;2188519;2187280;Existing;27,670633;38,43605
FALSE;İZMİR KEMALPAŞA 12 NOLU ASM ;IZMIR;5;12500;;19774;179;15;19774;19774;0.621;10;12651;12500;0;151;4384900;4366932;17968;2806381;2793881;Existing;27,418147;38,430841
FALSE;İZMİR KEMALPAŞA 13 NOLU ASM ;IZMIR;2;5000;;19711;180;15;7211;19711;0.86;14;6265;5000;0;1265;4384900;4366932;17968;2793881;2788881;Existing;27,41668;38,430344
FALSE;İZMİR KEMALPAŞA 3 NOLU ASM ;IZMIR;1;2500;;2110;329;15;2110;2110;-0.181;15;2110;2110;390;0;4384900;4366932;17968;2227127;2225016;Existing;27,467244;38,419488
FALSE;İZMİR KEMALPAŞA 9 NOLU ASM ;IZMIR;3;7500;;3145;308;15;3145;3145;0.859;15;3145;3145;4355;0;4384900;4366932;17968;2280934;2277788;Existing;27,645458;38,415383
FALSE;İZMİR KEMALPAŞA 8 NOLU ASM ;IZMIR;1;2500;;1594;344;15;1594;1594;-0.03;15;1594;1594;906;0;4384900;4366932;17968;2199695;2198101;Existing;27,613736;38,412561
FALSE;İZMİR KEMALPAŞA 7 NOLU ASM ;IZMIR;1;2500;;2494;320;15;2494;2494;-0.397;15;2494;2494;6;0;4384900;4366932;17968;2246781;2244288;Existing;27,588583;38,410472
FALSE;İZMİR KINIK 2 NOLU ASM ;IZMIR;2;5000;;5275;295;15;5275;5275;-0.26;13;5051;5000;0;51;4384900;4366932;17968;2327702;2322702;Existing;27,350369;39,090827
FALSE;İZMİR KINIK 3 NOLU ASM ;IZMIR;1;2500;;1134;355;15;1134;1134;0.388;15;1134;1134;1366;0;4384900;4366932;17968;2186527;2185393;Existing;27,303697;39,087811
FALSE;İZMİR KINIK 1 NOLU ASM ;IZMIR;7;17500;;8728;271;15;8728;8728;-0.178;15;8728;8728;8772;0;4384900;4366932;17968;2432896;2424168;Existing;27,383216;39,087305
FALSE;İZMİR KİRAZ 1 NOLU ASM ;IZMIR;6;15000;;27626;138;15;27626;27626;0.157;9;17311;15000;0;2311;4384900;4366932;17968;3033767;3018767;Existing;28,207772;38,232216
FALSE;İZMİR KONAK 3 NOLU ASM ;IZMIR;2;5000;;24146;153;15;11310;24146;0.842;13;5342;5000;0;342;4384900;4366932;17968;2939352;2934352;Existing;27,17421;38,437691
FALSE;İZMİR KONAK 2 NOLU ASM ;IZMIR;5;12500;;18948;188;15;15459;18948;0.968;14;13742;12500;0;1242;4384900;4366932;17968;2748463;2735963;Existing;27,14898;38,426372
FALSE;İZMİR KONAK 1 NOLU ASM ;IZMIR;5;12500;;15734;220;15;5291;15734;0.95;15;5291;5291;7209;0;4384900;4366932;17968;2618863;2613573;Existing;27,141066;38,426249
FALSE;İZMİR KONAK 13 NOLU ASM ;IZMIR;5;12500;;16493;211;15;6716;16493;0.97;15;6716;6716;5784;0;4384900;4366932;17968;2642304;2635588;Existing;27,166267;38,419283
FALSE;İZMİR KONAK 14 NOLU ASM ;IZMIR;4;10000;;19012;187;15;18615;19012;0.984;11;10216;10000;0;216;4384900;4366932;17968;2758463;2748463;Existing;27,157903;38,416283
FALSE;İZMİR KONAK 11 NOLU ASM ;IZMIR;5;12500;;15537;221;15;5050;15537;0.831;15;5050;5050;7450;0;4384900;4366932;17968;2613573;2608523;Existing;27,173741;38,414786
FALSE;İZMİR KONAK 28 NOLU ASM ;IZMIR;9;22500;;26172;145;15;10789;26172;0.961;15;10789;10789;11711;0;4384900;4366932;17968;2974007;2963218;Existing;27,079588;38,398094
FALSE;İZMİR KONAK 33 NOLU ASM ;IZMIR;2;5000;;25364;149;15;3099;25364;0.838;15;3099;3099;1901;0;4384900;4366932;17968;2959403;2956303;Existing;27,085;38,393416
FALSE;İZMİR MENDERES 9 NOLU ASM ;IZMIR;2;5000;;11647;247;15;11647;11647;0.779;9;5835;5000;0;835;4384900;4366932;17968;2501169;2496169;Existing;27,131374;38,257503
FALSE;İZMİR MENDERES 3 NOLU ASM ;IZMIR;1;2500;;1902;336;15;1902;1902;-0.629;15;1902;1902;598;0;4384900;4366932;17968;2213348;2211446;Existing;27,220524;38,240208
FALSE;İZMİR MENDERES 4 NOLU ASM ;IZMIR;2;5000;;2081;330;15;2081;2081;0.925;15;2081;2081;2919;0;4384900;4366932;17968;2225016;2222936;Existing;27,196497;38,185386
FALSE;İZMİR MENEMEN 14 NOLU ASM ;IZMIR;1;2500;;4881;297;15;4881;4881;0.71;9;2643;2500;0;143;4384900;4366932;17968;2317480;2314980;Existing;27,029519;38,696127
FALSE;İZMİR MENEMEN 10 NOLU ASM ;IZMIR;1;2500;;1971;334;15;1602;1971;-0.634;15;1602;1602;898;0;4384900;4366932;17968;2216906;2215304;Existing;27,031027;38,684986
FALSE;İZMİR MENEMEN 9 NOLU ASM ;IZMIR;2;5000;;2651;318;15;2651;2651;-0.279;15;2651;2651;2349;0;4384900;4366932;17968;2251947;2249296;Existing;27,149736;38,624141
FALSE;İZMİR MENEMEN 15 NOLU ASM ;IZMIR;3;7500;;27742;137;15;4809;27742;0.855;15;4809;4809;2691;0;4384900;4366932;17968;3038576;3033767;Existing;27,078163;38,607614
FALSE;İZMİR MENEMEN 2 NOLU ASM ;IZMIR;4;10000;;28268;133;15;28268;28268;0.849;8;11127;10000;0;1127;4384900;4366932;17968;3074627;3064627;Existing;27,07868;38,606122
FALSE;İZMİR MENEMEN 7 NOLU ASM ;IZMIR;3;7500;;28268;134;15;18268;28268;0.862;11;8679;7500;0;1179;4384900;4366932;17968;3064627;3057127;Existing;27,078527;38,606069
FALSE;İZMİR MENEMEN 11 NOLU ASM ;IZMIR;6;15000;;28228;135;15;13551;28228;0.851;15;13551;13551;1449;0;4384900;4366932;17968;3057127;3043576;Existing;27,080833;38,600353
FALSE;İZMİR MENEMEN 3 NOLU ASM ;IZMIR;6;15000;;19033;185;15;8903;19033;0.771;15;8903;8903;6097;0;4384900;4366932;17968;2770323;2761420;Existing;27,076474;38,589105
FALSE;İZMİR MENEMEN 4 NOLU ASM ;IZMIR;4;10000;;8842;269;15;6398;8842;-0.275;15;6398;6398;3602;0;4384900;4366932;17968;2439990;2433592;Existing;27,066877;38,576916
FALSE;İZMİR MENEMEN 12 NOLU ASM ;IZMIR;3;7500;;11693;244;15;10292;11693;0.084;11;8234;7500;0;734;4384900;4366932;17968;2514690;2507190;Existing;27,050078;38,552719
FALSE;İZMİR MENEMEN 5 NOLU ASM ;IZMIR;3;7500;;15248;225;15;15248;15248;0.974;10;7873;7500;0;373;4384900;4366932;17968;2601105;2593605;Existing;27,037314;38,545522
FALSE;İZMİR NARLIDERE 1 NOLU ASM ;IZMIR;8;20000;;36231;103;15;27522;36231;0.536;11;20047;20000;0;47;4384900;4366932;17968;3312595;3292595;Existing;26,996208;38,395902
FALSE;İZMİR NARLIDERE 4 NOLU KATİP ÇELEBİ ÜNİVERSİTESİ EĞİTİM AİLE SAĞLIĞI MERKEZİ;IZMIR;2;5000;;44087;84;15;44087;44087;0.931;5;7164;5000;0;2164;4384900;4366932;17968;3476094;3471094;Existing;27,011078;38,394916
FALSE;İZMİR NARLIDERE 2 NOLU ASM ;IZMIR;3;7500;;43298;85;15;38298;43298;0.957;6;7687;7500;0;187;4384900;4366932;17968;3471094;3463594;Existing;27,007503;38,393994
FALSE;İZMİR NARLIDERE 3 NOLU ASM ;IZMIR;5;12500;;32870;112;15;29170;32870;0.744;8;13152;12500;0;652;4384900;4366932;17968;3249241;3236741;Existing;27,024172;38,393994
FALSE;İZMİR ÖDEMİŞ 9 NOLU ASM ;IZMIR;2;5000;;4001;305;15;4001;4001;-0.203;15;4001;4001;999;0;4384900;4366932;17968;2292356;2288355;Existing;28,061483;38,251583
FALSE;İZMİR ÖDEMİŞ 18 NOLU ASM ;IZMIR;1;2500;;21620;163;15;6886;21620;0.893;9;2712;2500;0;212;4384900;4366932;17968;2881749;2879249;Existing;27,985416;38,239139
FALSE;İZMİR ÖDEMİŞ 16 NOLU ASM ;IZMIR;2;5000;;17599;201;15;5579;17599;0.884;15;5579;5000;0;579;4384900;4366932;17968;2674896;2669896;Existing;27,99239218;38,23791968
FALSE;İZMİR ÖDEMİŞ 1 NOLU ASM ;IZMIR;6;15000;;30767;123;15;20796;30767;0.99;13;15057;15000;0;57;4384900;4366932;17968;3167656;3152656;Existing;27,976758;38,232827
FALSE;İZMİR ÖDEMİŞ 6 NOLU ASM ;IZMIR;2;5000;;30767;124;15;5796;30767;0.587;15;5796;5000;0;796;4384900;4366932;17968;3152656;3147656;Existing;27,977091;38,232694
FALSE;İZMİR ÖDEMİŞ 3 NOLU ASM ;IZMIR;4;10000;;19274;184;15;6096;19274;0.708;15;6096;6096;3904;0;4384900;4366932;17968;2776418;2770323;Existing;27,963386;38,232094
FALSE;İZMİR ÖDEMİŞ 2 NOLU ASM ;IZMIR;4;10000;;30821;121;15;30821;30821;0.944;8;11311;10000;0;1311;4384900;4366932;17968;3178038;3168038;Existing;27,979638;38,227874
FALSE;İZMİR ÖDEMİŞ 7 NOLU ASM ;IZMIR;2;5000;;30470;125;15;9355;30470;0.969;12;5424;5000;0;424;4384900;4366932;17968;3147656;3142656;Existing;27,976249;38,226072
FALSE;İZMİR ÖDEMİŞ 4 NOLU ASM ;IZMIR;3;7500;;10602;258;15;3216;10602;0.566;15;3216;3216;4284;0;4384900;4366932;17968;2465164;2461948;Existing;27,959867;38,218247
FALSE;İZMİR ÖDEMİŞ 12 NOLU ASM ;IZMIR;1;2500;;1453;347;15;1453;1453;-0.345;15;1453;1453;1047;0;4384900;4366932;17968;2194995;2193542;Existing;27,823674;38,208022
FALSE;İZMİR ÖDEMİŞ 13 NOLU ASM ;IZMIR;2;5000;;4856;298;15;4856;4856;-0.334;15;4856;4856;144;0;4384900;4366932;17968;2314980;2310124;Existing;28,115267;38,168774
FALSE;İZMİR ÖDEMİŞ 10 NOLU ASM ;IZMIR;1;2500;;2418;322;15;2418;2418;0.753;15;2418;2418;82;0;4384900;4366932;17968;2241869;2239451;Existing;28,139258;38,154172
FALSE;İZMİR ÖDEMİŞ 14 NOLU ASM ;IZMIR;1;2500;;1541;346;15;1541;1541;-0.518;15;1541;1541;959;0;4384900;4366932;17968;2196536;2194995;Existing;27,998477;38,113958
FALSE;İZMİR ÖDEMİŞ 15 NOLU ASM ;IZMIR;2;5000;;3011;312;15;3011;3011;0.802;15;3011;3011;1989;0;4384900;4366932;17968;2268532;2265521;Existing;28,019744;38,112594
FALSE;İZMİR ÖDEMİŞ 8 NOLU ASM ;IZMIR;2;5000;;2046;331;15;2046;2046;0.615;15;2046;2046;2954;0;4384900;4366932;17968;2222936;2220890;Existing;28,056239;38,085891
FALSE;İZMİR SEFERİHİSAR 5 NOLU ASM ;IZMIR;3;7500;;7623;277;15;7623;7623;0.608;15;7623;7500;0;123;4384900;4366932;17968;2401623;2394123;Existing;26,837039;38,193655
FALSE;İZMİR SEFERİHİSAR 2 NOLU ASM ;IZMIR;1;2500;;1448;348;15;1448;1448;-0.279;15;1448;1448;1052;0;4384900;4366932;17968;2193542;2192094;Existing;26,784694;38,190041
FALSE;İZMİR SELÇUK 3 NOLU ASM ;IZMIR;1;2500;;2147;325;15;2147;2147;-0.144;15;2147;2147;353;0;4384900;4366932;17968;2235647;2233500;Existing;27,44588;38,015411
FALSE;İZMİR SELÇUK 2 NOLU ASM ;IZMIR;2;5000;;11655;245;15;6021;11655;-0.278;11;5132;5000;0;132;4384900;4366932;17968;2507190;2502190;Existing;27,373258;37,958022
FALSE;İZMİR SELÇUK 1 NOLU ASM ;IZMIR;7;17500;;15072;228;15;15072;15072;0.449;15;15072;15072;2428;0;4384900;4366932;17968;2578237;2563165;Existing;27,37226;37,94285
FALSE;İZMİR TİRE 6 NOLU ASM ;IZMIR;2;5000;;2122;327;15;2122;2122;0.575;15;2122;2122;2878;0;4384900;4366932;17968;2231362;2229240;Existing;27,867999;38,124677
FALSE;İZMİR TİRE 7 NOLU ASM ;IZMIR;3;7500;;21817;162;15;16817;21817;0.959;11;8066;7500;0;566;4384900;4366932;17968;2889249;2881749;Existing;27,729399;38,098208
FALSE;İZMİR TİRE 2 NOLU ASM ;IZMIR;2;5000;;23000;155;15;23000;23000;0.955;7;6636;5000;0;1636;4384900;4366932;17968;2919352;2914352;Existing;27,728138;38,097244
FALSE;İZMİR TİRE 1 NOLU ASM ;IZMIR;6;15000;;18403;192;15;13526;18403;0.443;15;13526;13526;1474;0;4384900;4366932;17968;2719159;2705633;Existing;27,742008;38,089644
FALSE;İZMİR TİRE 8 NOLU ASM ;IZMIR;3;7500;;21272;166;15;14273;21272;0.515;9;8410;7500;0;910;4384900;4366932;17968;2865555;2858055;Existing;27,725294;38,087358
FALSE;İZMİR TORBALI 12 NOLU ASM ;IZMIR;6;15000;;16741;206;15;16741;16741;0.497;14;15989;15000;0;989;4384900;4366932;17968;2662743;2647743;Existing;27,276222;38,243775
FALSE;İZMİR TORBALI 10 NOLU ASM ;IZMIR;4;10000;;5706;292;15;5706;5706;0.905;15;5706;5706;4294;0;4384900;4366932;17968;2340804;2335098;Existing;27,317997;38,234905
FALSE;İZMİR TORBALI 13 NOLU ASM ;IZMIR;2;5000;;2817;313;15;2817;2817;0.429;15;2817;2817;2183;0;4384900;4366932;17968;2265521;2262705;Existing;27,238894;38,200786
FALSE;İZMİR TORBALI 1 NOLU ASM ;IZMIR;6;15000;;16190;216;15;9287;16190;0.46;15;9287;9287;5713;0;4384900;4366932;17968;2630603;2621316;Existing;27,350528;38,175727
FALSE;İZMİR TORBALI 14 NOLU ASM ;IZMIR;4;10000;;22512;159;15;11757;22512;0.973;14;10373;10000;0;373;4384900;4366932;17968;2908291;2898291;Existing;27,356578;38,165233
FALSE;İZMİR TORBALI 15 NOLU ASM ;IZMIR;4;10000;;26814;142;15;19314;26814;0.968;11;10779;10000;0;779;4384900;4366932;17968;2985987;2975987;Existing;27,359564;38,159064
FALSE;İZMİR TORBALI 4 NOLU ASM ;IZMIR;3;7500;;27605;139;15;27605;27605;0.786;7;9133;7500;0;1633;4384900;4366932;17968;3018767;3011267;Existing;27,358692;38,153103
FALSE;İZMİR TORBALI 2 NOLU ASM ;IZMIR;3;7500;;22062;161;15;12535;22062;0.407;10;8187;7500;0;687;4384900;4366932;17968;2896749;2889249;Existing;27,362814;38,147752
FALSE;İZMİR TORBALI 8 NOLU ASM ;IZMIR;3;7500;;6368;289;15;6322;6368;0.015;15;6322;6322;1178;0;4384900;4366932;17968;2355452;2349129;Existing;27,377727;38,132797
FALSE;İZMİR URLA 2 NOLU ASM ;IZMIR;3;7500;;3024;311;15;3024;3024;0.26;15;3024;3024;4476;0;4384900;4366932;17968;2271557;2268532;Existing;26,747125;38,390772
FALSE;İZMİR URLA 8 NOLU ASM ;IZMIR;2;5000;;2138;326;15;2138;2138;0.885;15;2138;2138;2862;0;4384900;4366932;17968;2233500;2231362;Existing;26,778455;38,361125
FALSE;İZMİR URLA 1 NOLU ASM ;IZMIR;10;25000;;11597;248;15;11597;11597;0.597;15;11597;11597;13403;0;4384900;4366932;17968;2496169;2484572;Existing;26,765606;38,321897
FALSE;İZMİR URLA 6 NOLU ASM ;IZMIR;1;2500;;2114;328;15;2114;2114;0.967;15;2114;2114;386;0;4384900;4366932;17968;2229240;2227127;Existing;26,553125;38,2845
TRUE;IZMIR YENI ASM 1;IZMIR;;15000;facility_1;;;15;51058;;0.518;6;18216;15000;0;3216;4384900;4366932;17968;2174929;2159929;Segment1;27,20388308;38,36921528
TRUE;IZMIR YENI ASM 2;IZMIR;;15000;facility_2;;;15;91135;;0.97;6;20337;15000;0;5337;4384900;4366932;17968;2159929;2144929;Segment1;27,12484762;38,3413878
TRUE;IZMIR YENI ASM 3;IZMIR;;15000;facility_3;;;15;53157;;0.147;6;19357;15000;0;4357;4384900;4366932;17968;2144929;2129929;Segment1;27,23016362;38,35384568
TRUE;IZMIR YENI ASM 4;IZMIR;;15000;facility_4;;;15;40711;;0.606;7;16383;15000;0;1383;4384900;4366932;17968;2129929;2114929;Segment1;27,11453606;38,33328718
TRUE;IZMIR YENI ASM 5;IZMIR;;15000;facility_5;;;15;27824;;-0.274;7;16475;15000;0;1475;4384900;4366932;17968;2114929;2099929;Segment1;27,22220171;38,37008322
TRUE;IZMIR YENI ASM 6;IZMIR;;15000;facility_6;;;15;36512;;0.469;7;15619;15000;0;619;4384900;4366932;17968;2099929;2084929;Segment1;27,14309453;38,30982358
TRUE;IZMIR YENI ASM 7;IZMIR;;15000;facility_7;;;15;22622;;-0.172;9;16255;15000;0;1255;4384900;4366932;17968;2084929;2069929;Segment1;27,16710836;38,3070881
TRUE;IZMIR YENI ASM 8;IZMIR;;15000;facility_8;;;15;53696;;0.983;10;19239;15000;0;4239;4384900;4366932;17968;2069929;2054929;Segment1;27,18326179;38,36294069
TRUE;IZMIR YENI ASM 9;IZMIR;;15000;facility_9;;;15;31204;;0.735;9;15837;15000;0;837;4384900;4366932;17968;2054929;2039929;Segment1;27,04254963;38,49916095
TRUE;IZMIR YENI ASM 10;IZMIR;;15000;facility_10;;;15;23763;;0.118;9;15263;15000;0;263;4384900;4366932;17968;2039929;2024929;Segment1;27,24541365;38,46376422
TRUE;IZMIR YENI ASM 11;IZMIR;;15000;facility_11;;;15;19302;;0.551;13;15965;15000;0;965;4384900;4366932;17968;2024929;2009929;Segment2;27,07234488;38,47751719
TRUE;IZMIR YENI ASM 12;IZMIR;;15000;facility_12;;;15;30825;;0.955;10;15600;15000;0;600;4384900;4366932;17968;2009929;1994929;Segment2;27,03909996;38,48203908
TRUE;IZMIR YENI ASM 13;IZMIR;;15000;facility_13;;;15;13119;;0.452;15;13119;13119;1881;0;4384900;4366932;17968;1994929;1981810;Segment2;27,15718079;38,47653286
TRUE;IZMIR YENI ASM 14;IZMIR;;15000;facility_14;;;15;26483;;0.961;11;16281;15000;0;1281;4384900;4366932;17968;1981810;1966810;Segment2;27,23959307;38,4367397
TRUE;IZMIR YENI ASM 16;IZMIR;;15000;facility_16;;;15;18680;;0.429;12;15673;15000;0;673;4384900;4366932;17968;1966689;1951689;Segment2;27,24642196;38,42320721
TRUE;IZMIR YENI ASM 17;IZMIR;;12500;facility_17;;;15;10491;;0.777;15;10491;10491;2009;0;4384900;4366932;17968;1951689;1941198;Segment2;27,01271233;38,38291034
TRUE;IZMIR YENI ASM 18;IZMIR;;15000;facility_18;;;15;16700;;0.723;14;15617;15000;0;617;4384900;4366932;17968;1941198;1926198;Segment2;27,21779297;38,42686881
TRUE;IZMIR YENI ASM 19;IZMIR;;15000;facility_19;;;15;13646;;0.298;15;13646;13646;1354;0;4384900;4366932;17968;1926198;1912552;Segment2;27,38638939;38,46158166
TRUE;IZMIR YENI ASM 20;IZMIR;;15000;facility_20;;;15;18028;;0.858;14;16432;15000;0;1432;4384900;4366932;17968;1912552;1897552;Segment2;27,21213063;38,44940972
TRUE;IZMIR YENI ASM 21;IZMIR;;15000;facility_21;;;15;13449;;0.988;15;13449;13449;1551;0;4384900;4366932;17968;1897552;1884103;Segment2;27,35658415;38,46077495
TRUE;IZMIR YENI ASM 22;IZMIR;;15000;facility_22;;;15;15273;;0.564;15;15273;15000;0;273;4384900;4366932;17968;1884103;1869103;Segment2;27,22098024;38,34485099
TRUE;IZMIR YENI ASM 23;IZMIR;;15000;facility_23;;;15;12798;;0.266;15;12798;12798;2202;0;4384900;4366932;17968;1869103;1856305;Segment2;27,0310785;38,49195485
TRUE;IZMIR YENI ASM 24;IZMIR;;10000;facility_24;;;15;8369;;0.074;15;8369;8369;1631;0;4384900;4366932;17968;1856305;1847936;Segment2;26,98065041;38,3937242
TRUE;IZMIR YENI ASM 25;IZMIR;;10000;facility_25;;;15;9325;;0.741;15;9325;9325;675;0;4384900;4366932;17968;1847936;1838610;Segment2;27,19502785;38,48188325
TRUE;IZMIR YENI ASM 26;IZMIR;;15000;facility_26;;;15;20057;;0.704;12;15799;15000;0;799;4384900;4366932;17968;1838610;1823610;Segment2;27,15112178;38,31972716
TRUE;IZMIR YENI ASM 27;IZMIR;;12500;facility_27;;;15;11622;;0.338;15;11622;11622;878;0;4384900;4366932;17968;1823610;1811989;Segment2;28,20081121;38,22265599
TRUE;IZMIR YENI ASM 28;IZMIR;;7500;facility_28;;;15;6688;;0.319;15;6688;6688;812;0;4384900;4366932;17968;1811989;1805301;Segment2;27,10195763;38,33870622
TRUE;IZMIR YENI ASM 29;IZMIR;;10000;facility_29;;;15;7624;;-0.304;15;7624;7624;2376;0;4384900;4366932;17968;1805301;1797677;Segment2;27,03791381;38,40633686
TRUE;IZMIR YENI ASM 30;IZMIR;;7500;facility_30;;;15;6197;;-0.254;15;6197;6197;1303;0;4384900;4366932;17968;1797677;1791480;Segment2;26,93943528;38,38199415
TRUE;IZMIR YENI ASM 31;IZMIR;;10000;facility_31;;;15;9496;;0.198;15;9496;9496;504;0;4384900;4366932;17968;1791480;1781984;Segment2;27,13735507;38,29901553
TRUE;IZMIR YENI ASM 32;IZMIR;;12500;facility_32;;;15;11859;;0.918;15;11859;11859;641;0;4384900;4366932;17968;1781984;1770125;Segment2;27,11456445;38,35131189
